TIMESTAMP,_id,CH_SYMBOL,CH_SERIES,CH_MARKET_TYPE,CH_TRADE_HIGH_PRICE,CH_TRADE_LOW_PRICE,CH_OPENING_PRICE,CH_CLOSING_PRICE,CH_LAST_TRADED_PRICE,CH_PREVIOUS_CLS_PRICE,CH_TOT_TRADED_QTY,CH_TOT_TRADED_VAL,CH_52WEEK_HIGH_PRICE,CH_52WEEK_LOW_PRICE,CH_TOTAL_TRADES,CH_ISIN,CH_TIMESTAMP,createdAt,updatedAt,__v,SLBMH_TOT_VAL,VWAP,mTIMESTAMP,CA,EMA_12,EMA_26,MACD,Signal_Line,20_MA,20_STD,Upper_Band,Lower_Band,Time,Price,Signal,Entry_Price,Profit_Loss,Cumulative_Profit_Loss
11-04-13,641e9f5da077ee000756324f,RELIANCE,EQ,N,785.1,764.15,784,771.1,768.1,779.4,2612370,2015097082,955,673.05,71229,INE002A01018,11-04-13,2023-03-25T07:14:37.183Z,2023-03-25T07:14:37.183Z,0,,771.37,11-Apr-13,,820.353894,836.0443424,-15.69044833,-11.66491604,830.24,24.62941972,879.4988394,780.9811606,11-04-13,771.1,Buy,771.1,,
10-04-13,641e9f534438f60007b4d810,RELIANCE,EQ,N,783.95,771.6,780.1,779.4,778,776.95,2786488,2167526885,955,673.05,65571,INE002A01018,10-04-13,2023-03-25T07:14:27.135Z,2023-03-25T07:14:27.135Z,0,,777.87,10-Apr-13,,814.053295,831.8484652,-17.7951702,-12.89096687,827.96,27.12431226,882.2086245,773.7113755,,,,,,
09-04-13,641e9f495cc9450007c719a4,RELIANCE,EQ,N,795.6,771.1,792.1,776.95,777.7,789.4,2990299,2344124216,955,673.05,88403,INE002A01018,09-04-13,2023-03-25T07:14:17.022Z,2023-03-25T07:14:17.022Z,0,,783.91,09-Apr-13,,808.3450957,827.7819122,-19.43681645,-14.20013679,825.0925,29.35823329,883.8089666,766.3760334,,,,,,
08-04-13,641e9f3ea077ee0007562b8b,RELIANCE,EQ,N,794.35,778,778.1,789.4,789.5,780.1,2029499,1600159224,955,673.05,69182,INE002A01018,08-04-13,2023-03-25T07:14:06.920Z,2023-03-25T07:14:06.920Z,0,,788.45,08-Apr-13,,805.4304656,824.9388076,-19.50834196,-15.26177782,822.38,30.05138757,882.4827751,762.2772249,,,,,,
05-04-13,641e9f343d38840007c5c516,RELIANCE,EQ,N,782.4,767.7,769,780.1,779.15,767.55,2969243,2305187994,955,673.05,90676,INE002A01018,05-04-13,2023-03-25T07:13:56.829Z,2023-03-25T07:13:56.829Z,0,,776.36,05-Apr-13,,801.5334709,821.6174144,-20.08394351,-16.22621096,818.3825,30.09423915,878.5709783,758.1940217,,,,,,
04-04-13,641e9f2a486b700006335f33,RELIANCE,EQ,N,777.95,764.2,772.5,767.55,769.15,776.55,2723719,2095155133,955,673.05,79959,INE002A01018,04-04-13,2023-03-25T07:13:46.740Z,2023-03-25T07:13:46.740Z,0,,769.23,04-Apr-13,,796.3052446,817.6124208,-21.30717615,-17.242404,814.51,31.44178246,877.3935649,751.6264351,,,,,,
03-04-13,641e9f20353f0e0007d1a4d5,RELIANCE,EQ,N,799,771,797.8,776.55,775.5,793.9,2130749,1676875961,955,673.05,61301,INE002A01018,03-04-13,2023-03-25T07:13:36.637Z,2023-03-25T07:13:36.637Z,0,,786.99,03-Apr-13,,793.2659762,814.57076,-21.30478375,-18.05487995,810.945,31.5046776,873.9543552,747.9356448,,,,,,
02-04-13,641e9f1628313b0007cbf726,RELIANCE,EQ,N,796.5,778.3,780.2,793.9,795.45,778.75,2539732,2002765080,955,673.05,72451,INE002A01018,02-04-13,2023-03-25T07:13:26.529Z,2023-03-25T07:13:26.529Z,0,,788.57,02-Apr-13,,793.3635183,813.0395926,-19.67607423,-18.37911881,808.415,30.68938227,869.7937645,747.0362355,,,,,,
01-04-13,641e9f0c4708d5000724ad90,RELIANCE,EQ,N,790.8,773.8,781,778.75,779.35,772.9,1903323,1484177315,955,673.05,55306,INE002A01018,01-04-13,2023-03-25T07:13:16.430Z,2023-03-25T07:13:16.430Z,0,,779.78,01-Apr-13,,791.1152847,810.4996227,-19.384338,-18.58016264,804.7875,29.6227503,864.0330006,745.5419994,,,,,,
28-03-13,641e9f02d72c3f000754450b,RELIANCE,EQ,N,785.95,764.4,785,772.9,778,783.35,6060564,4687928633,955,673.05,148724,INE002A01018,28-03-13,2023-03-25T07:13:06.362Z,2023-03-25T07:13:06.362Z,0,,773.51,28-Mar-13,,788.3129332,807.7144655,-19.40153226,-18.74443657,801.6075,29.45247856,860.5124571,742.7025429,,,,,,
26-03-13,641e9ef83dfde30007cbe1fd,RELIANCE,EQ,N,805,780,802.5,783.35,782,809.25,4449515,3516586806,955,673.05,122048,INE002A01018,26-03-13,2023-03-25T07:12:56.257Z,2023-03-25T07:12:56.257Z,0,,790.33,26-Mar-13,,787.5494051,805.9096903,-18.36028523,-18.6676063,799.0125,28.60655002,856.2256,741.7994,26-03-13,783.35,Buy,783.35,,
25-03-13,641e9eee31da230007910cef,RELIANCE,EQ,N,823.35,802.25,820.6,809.25,806.9,810.6,3213575,2616770153,955,673.05,80772,INE002A01018,25-03-13,2023-03-25T07:12:46.157Z,2023-03-25T07:12:46.157Z,0,,814.29,25-Mar-13,,790.8879581,806.1571206,-15.26916251,-17.98791754,798.1575,27.99549435,854.1484887,742.1665113,,,,,,
22-03-13,641e9ee431da230007910575,RELIANCE,EQ,N,821,804.35,808.3,810.6,810.95,812.6,2714879,2203241993,955,673.05,87272,INE002A01018,22-03-13,2023-03-25T07:12:36.080Z,2023-03-25T07:12:36.080Z,0,,811.54,22-Mar-13,,793.92058,806.4862228,-12.56564286,-16.9034626,798.0575,27.94471645,853.9469329,742.1680671,,,,,,
21-03-13,641e9ed925e375000786af5e,RELIANCE,EQ,N,832.8,804.75,825,812.6,806,822.7,3808222,3125641486,955,673.05,86056,INE002A01018,21-03-13,2023-03-25T07:12:25.965Z,2023-03-25T07:12:25.965Z,0,,820.76,21-Mar-13,,796.7943369,806.9390952,-10.14475831,-15.55172174,798.1675,28.00013287,854.1677657,742.1672343,,,,,,
20-03-13,641e9ecf2405c5000797044e,RELIANCE,EQ,N,829.8,813.35,829.4,822.7,820.5,825,4612611,3783073214,955,673.05,132894,INE002A01018,20-03-13,2023-03-25T07:12:15.873Z,2023-03-25T07:12:15.873Z,0,,820.16,20-Mar-13,,800.7798235,808.1065696,-7.326746106,-13.90672662,798.61,28.32901433,855.2680287,741.9519713,,,,,,
10-05-13,641ea0125510ab0007ed0b1e,RELIANCE,EQ,N,820.5,809.2,814.7,812.95,811,818.1,2075931,1691177385,955,673.05,62912,INE002A01018,10-05-13,2023-03-25T07:17:38.998Z,2023-03-25T07:17:38.998Z,0,,814.66,10-May-13,"[{'symbol': 'RELIANCE', 'series': 'EQ', 'ind': '-', 'faceVal': '10', 'subject': 'Annual General Meeting/ Dividend Rs. 9 Per Equity Share', 'exDate': '10-May-2013', 'recDate': '-', 'bcStartDate': '14-May-2013', 'bcEndDate': '18-May-2013', 'ndStartDate': '-', 'comp': 'Reliance Industries Limited', 'isin': 'INE002A01018', 'ndEndDate': '-', 'caBroadcastDate': None}]",802.6521584,808.4653422,-5.813183883,-12.28801807,797.6925,27.49956112,852.6916222,742.6933778,,,,,,
09-05-13,641ea00803c7b1000776183b,RELIANCE,EQ,N,831.65,815,828.4,818.1,819.3,829.65,1870391,1533008875,955,673.05,68117,INE002A01018,09-05-13,2023-03-25T07:17:28.863Z,2023-03-25T07:17:28.863Z,0,,819.62,09-May-13,,805.0287494,809.1790206,-4.150271214,-10.6604687,797.4225,27.2582893,851.9390786,742.9059214,,,,,,
08-05-13,641e9ffe2c03d7000701f842,RELIANCE,EQ,N,832.9,822.05,830.1,829.65,830.2,828.15,2710630,2243865866,955,673.05,67270,INE002A01018,08-05-13,2023-03-25T07:17:18.766Z,2023-03-25T07:17:18.766Z,0,,827.8,08-May-13,,808.8166341,810.6953894,-1.878755348,-8.904126029,796.1875,25.01014465,846.2077893,746.1672107,,,,,,
07-05-13,641e9ff4adde0b0007cf5759,RELIANCE,EQ,N,835.9,819.65,821.5,828.15,830,821.6,3778450,3124547369,955,673.05,120686,INE002A01018,07-05-13,2023-03-25T07:17:08.690Z,2023-03-25T07:17:08.690Z,0,,826.94,07-May-13,,811.7909981,811.9883236,-0.197325478,-7.162765918,794.465,21.07165782,836.6083156,752.3216844,,,,,,
06-05-13,641e9fea4334450007b54b93,RELIANCE,EQ,N,824.95,802.2,802.2,821.6,822.5,800.5,2139146,1749052561,955,673.05,67170,INE002A01018,06-05-13,2023-03-25T07:16:58.575Z,2023-03-25T07:16:58.575Z,0,,817.64,06-May-13,,813.3000753,812.7002996,0.599775708,-5.610257593,796.7775,21.39878547,839.5750709,753.9799291,,,,,,
03-05-13,641e9fe0486b70000633678f,RELIANCE,EQ,N,815.9,794.9,803,800.5,799.7,802.9,2952640,2381241877,955,673.05,78141,INE002A01018,03-05-13,2023-03-25T07:16:48.494Z,2023-03-25T07:16:48.494Z,0,,806.48,03-May-13,,811.3308329,811.7965737,-0.465740749,-4.581354224,798.2475,20.53438371,839.3162674,757.1787326,,,,,,
02-05-13,641e9fd6a077ee0007563f6f,RELIANCE,EQ,N,807,783.4,787.4,802.9,805.1,788.2,6225752,4958068542,955,673.05,121839,INE002A01018,02-05-13,2023-03-25T07:16:38.407Z,2023-03-25T07:16:38.407Z,0,,796.38,02-May-13,,810.0337817,811.1375682,-1.103786513,-3.885840682,799.4225,20.06615686,839.5548137,759.2901863,,,,,,
30-04-13,641e9fcc28313b0007cc05fa,RELIANCE,EQ,N,796.65,777.15,793.65,788.2,786.1,792.65,4011397,3151569263,955,673.05,99417,INE002A01018,30-04-13,2023-03-25T07:16:28.314Z,2023-03-25T07:16:28.314Z,0,,785.65,30-Apr-13,,806.6747384,809.4384891,-2.763750726,-3.661422691,799.985,19.55419662,839.0933932,760.8766068,,,,,,
29-04-13,641e9fc228313b0007cbfec6,RELIANCE,EQ,N,798.9,788.45,793.1,792.65,793.5,792.4,4793061,3800540845,955,673.05,63458,INE002A01018,29-04-13,2023-03-25T07:16:18.214Z,2023-03-25T07:16:18.214Z,0,,792.93,29-Apr-13,,804.5170863,808.1948973,-3.677810999,-3.664700352,800.1475,19.47494663,839.0973933,761.1976067,29-04-13,792.65,Sell,783.35,1.187208783,-8.686394848
26-04-13,641e9fb80125d800074629fb,RELIANCE,EQ,N,825,789.7,813,792.4,793.7,819.65,4766434,3831969323,955,673.05,118690,INE002A01018,26-04-13,2023-03-25T07:16:08.089Z,2023-03-25T07:16:08.089Z,0,,803.95,26-Apr-13,,802.6529192,807.0249049,-4.371985731,-3.806157428,800.7625,18.99688946,838.7562789,762.7687211,,,,,,
25-04-13,641e9fadde5deb00074b9361,RELIANCE,EQ,N,826.6,807.6,807.6,819.65,819,803.7,5925225,4850535813,955,673.05,135376,INE002A01018,25-04-13,2023-03-25T07:15:57.993Z,2023-03-25T07:15:57.993Z,0,,818.62,25-Apr-13,,805.2678547,807.9600972,-2.69224245,-3.583374433,803.3675,17.73296273,838.8334255,767.9015745,25-04-13,819.65,Buy,819.65,3.406295338,-5.28009951
23-04-13,641e9fa3a077ee000756383f,RELIANCE,EQ,N,805.8,786.05,791.5,803.7,803.55,789.75,2824426,2250619844,955,673.05,67551,INE002A01018,23-04-13,2023-03-25T07:15:47.895Z,2023-03-25T07:15:47.895Z,0,,796.84,23-Apr-13,,805.0266463,807.6445344,-2.617888114,-3.390277169,804.725,16.57324651,837.871493,771.578507,,,,,,
22-04-13,641e9f99de5deb00074b8c5a,RELIANCE,EQ,N,794.7,778.3,786,789.75,789.85,781.6,2923783,2304118427,955,673.05,64893,INE002A01018,22-04-13,2023-03-25T07:15:37.810Z,2023-03-25T07:15:37.810Z,0,,788.06,22-Apr-13,,802.676393,806.3190133,-3.642620322,-3.440745799,804.5175,16.74104061,837.9995812,771.0354188,22-04-13,789.75,Sell,819.65,-3.647898493,-8.927998003
18-04-13,641e9f8f0125d800074622f0,RELIANCE,EQ,N,785.2,772.65,776.5,781.6,781,773.7,3152921,2458375679,955,673.05,86171,INE002A01018,18-04-13,2023-03-25T07:15:27.709Z,2023-03-25T07:15:27.709Z,0,,779.71,18-Apr-13,,799.433871,804.4879753,-5.054104299,-3.763417499,804.66,16.52084489,837.7016898,771.6183102,,,,,,
17-04-13,641e9f854708d5000724b412,RELIANCE,EQ,N,809.6,769.2,805.85,773.7,778.05,804.95,7338828,5737330602,955,673.05,209414,INE002A01018,17-04-13,2023-03-25T07:15:17.618Z,2023-03-25T07:15:17.618Z,0,,781.78,17-Apr-13,,795.4748139,802.2073845,-6.732570614,-4.357248122,804.7,16.44067485,837.5813497,771.8186503,,,,,,
16-04-13,641e9f7b5cc9450007c72064,RELIANCE,EQ,N,810,785.4,797,804.95,801.95,793.6,4062976,3257160700,955,673.05,106932,INE002A01018,16-04-13,2023-03-25T07:15:07.492Z,2023-03-25T07:15:07.492Z,0,,801.67,16-Apr-13,,796.9325349,802.4105412,-5.478006381,-4.581399774,805.78,15.65505131,837.0901026,774.4698974,,,,,,
15-04-13,641e9f713dfde30007cbe9c3,RELIANCE,EQ,N,799.95,773.05,773.05,793.6,794.2,775.35,3699483,2921818636,955,673.05,101959,INE002A01018,15-04-13,2023-03-25T07:14:57.402Z,2023-03-25T07:14:57.402Z,0,,789.79,15-Apr-13,,796.4198372,801.7579086,-5.338071368,-4.732734093,804.9975,15.8622315,836.721963,773.273037,,,,,,
05-06-13,641ea0d255d8040007bfdda2,RELIANCE,EQ,N,804.3,780.5,780.5,802,802,780.2,2914171,2313883493,955,673.4,90942,INE002A01018,05-06-13,2023-03-25T07:20:50.793Z,2023-03-25T07:20:50.793Z,0,,794.01,05-Jun-13,,797.2783238,801.7758413,-4.497517481,-4.68569077,804.5675,15.8188701,836.2052402,772.9297598,05-06-13,802,Buy,802,1.551123773,-7.376874229
04-06-13,641ea0c8341dfa0007d099b5,RELIANCE,EQ,N,799.8,779.15,790.6,780.2,780.3,787.9,3372217,2664750263,955,673.4,84860,INE002A01018,04-06-13,2023-03-25T07:20:40.702Z,2023-03-25T07:20:40.702Z,0,,790.21,04-Jun-13,,794.6508894,800.1776308,-5.526741445,-4.853900905,802.9475,16.59305875,836.1336175,769.7613825,04-06-13,780.2,Sell,802,-2.718204489,-10.09507872
03-06-13,641ea0be28313b0007cc0cd5,RELIANCE,EQ,N,805.35,785.25,803.7,787.9,787.5,806.3,3237910,2559123509,955,673.4,103285,INE002A01018,03-06-13,2023-03-25T07:20:30.591Z,2023-03-25T07:20:30.591Z,0,,790.36,03-Jun-13,,793.612291,799.2681767,-5.655885674,-5.014297859,801.2075,16.23345534,833.6744107,768.7405893,,,,,,
31-05-13,641ea0b43dfde30007cbf0a2,RELIANCE,EQ,N,835.75,802.1,834.1,806.3,805,836.8,3922347,3185458371,955,673.4,116724,INE002A01018,31-05-13,2023-03-25T07:20:20.494Z,2023-03-25T07:20:20.494Z,0,,812.13,31-May-13,,795.5642462,799.7890525,-4.224806244,-4.856399536,800.875,16.04731901,832.969638,768.780362,31-05-13,806.3,Buy,806.3,3.345296078,-6.74978264
30-05-13,641ea0aa2405c50007970bb9,RELIANCE,EQ,N,846,830,845,836.8,833,847.9,4165950,3485887172,955,673.4,102328,INE002A01018,30-05-13,2023-03-25T07:20:10.414Z,2023-03-25T07:20:10.414Z,0,,836.76,30-May-13,,801.9082083,802.5306041,-0.622395794,-4.009598788,801.81,17.57575034,836.9615007,766.6584993,,,,,,
29-05-13,641ea0a025e375000786c50d,RELIANCE,EQ,N,849.8,833.45,840.5,847.9,847.05,843.4,5886563,4954075368,955,673.4,140572,INE002A01018,29-05-13,2023-03-25T07:20:00.310Z,2023-03-25T07:20:00.310Z,0,,841.59,29-May-13,,808.9838686,805.8913001,3.092568472,-2.589165336,802.7225,19.46900692,841.6605138,763.7844862,29-05-13,847.9,Sell,806.3,5.159369962,-1.590412679
28-05-13,641ea09617bd4600074adc54,RELIANCE,EQ,N,846.9,826.2,830,843.4,843.05,828.3,4968154,4157569420,955,673.4,169650,INE002A01018,28-05-13,2023-03-25T07:19:50.221Z,2023-03-25T07:19:50.221Z,0,,836.84,28-May-13,,814.278658,808.6697223,5.608935705,-0.949545128,803.485,20.77229367,845.0295873,761.9404127,,,,,,
27-05-13,641ea08ca077ee0007564689,RELIANCE,EQ,N,832.8,801,802.75,828.3,826.7,786.45,4333130,3554022410,955,673.4,220572,INE002A01018,27-05-13,2023-03-25T07:19:40.111Z,2023-03-25T07:19:40.111Z,0,,820.2,27-May-13,,816.4357876,810.123817,6.311970595,0.502758017,803.82,21.13074836,846.0814967,761.5585033,,,,,,
24-05-13,641ea08231da23000791148b,RELIANCE,EQ,N,794.7,779.2,793.4,786.45,785.6,784.45,1823040,1437617158,955,673.4,59018,INE002A01018,24-05-13,2023-03-25T07:19:30.041Z,2023-03-25T07:19:30.041Z,0,,788.58,24-May-13,,811.8225895,808.3702009,3.452388579,1.09268413,803.1175,21.47763387,846.0727677,760.1622323,,,,,,
23-05-13,641ea07755d8040007bfd69d,RELIANCE,EQ,N,816,780.1,811.65,784.45,782.6,818.75,2925439,2330625124,955,673.4,87540,INE002A01018,23-05-13,2023-03-25T07:19:19.926Z,2023-03-25T07:19:19.926Z,0,,796.68,23-May-13,,807.6114219,806.5983342,1.0130877,1.076764844,802.195,21.87992892,845.9548578,758.4351422,23-05-13,784.45,Sell,,,
22-05-13,641ea06d4334450007b552cc,RELIANCE,EQ,N,834,813.5,830.1,818.75,819,828.6,2875414,2360426678,955,673.4,78955,INE002A01018,22-05-13,2023-03-25T07:19:09.823Z,2023-03-25T07:19:09.823Z,0,,820.9,22-May-13,,809.3250493,807.4984576,1.826591709,1.226730217,803.7225,21.91783385,847.5581677,759.8868323,22-05-13,818.75,Buy,818.75,4.37249028,2.782077601
21-05-13,641ea063d72c3f0007544cc2,RELIANCE,EQ,N,840,825.3,831.1,828.6,826.3,831.15,2421664,2016546278,955,673.4,68950,INE002A01018,21-05-13,2023-03-25T07:18:59.741Z,2023-03-25T07:18:59.741Z,0,,832.71,21-May-13,,812.2904263,809.0615348,3.228891527,1.627162479,805.52,22.43013363,850.3802673,760.6597327,,,,,,
20-05-13,641ea0595510ab0007ed17b1,RELIANCE,EQ,N,855,828.75,837.4,831.15,831.85,835.5,3025949,2549453117,955,673.4,83570,INE002A01018,20-05-13,2023-03-25T07:18:49.639Z,2023-03-25T07:18:49.639Z,0,,842.53,20-May-13,,815.1918992,810.6977174,4.494181793,2.200566342,807.4575,22.90574666,853.2689933,761.6460067,,,,,,
17-05-13,641ea04f2c03d7000701ff70,RELIANCE,EQ,N,844.7,823.3,840.65,835.5,836.55,840.65,2853857,2377877271,955,673.05,80977,INE002A01018,17-05-13,2023-03-25T07:18:39.546Z,2023-03-25T07:18:39.546Z,0,,833.22,17-May-13,,818.3162224,812.5349235,5.781298876,2.916712849,808.25,23.6130595,855.476119,761.023881,,,,,,
16-05-13,641ea045341dfa0007d092aa,RELIANCE,EQ,N,843.8,815.5,816,840.65,839,819,3473901,2900382866,955,673.05,89003,INE002A01018,16-05-13,2023-03-25T07:18:29.443Z,2023-03-25T07:18:29.443Z,0,,834.91,16-May-13,,821.7521882,814.6175218,7.134666404,3.76030356,810.0975,24.66058796,859.4186759,760.7763241,,,,,,
15-05-13,641ea03b25e375000786bda7,RELIANCE,EQ,N,820.8,802,802,819,818.2,798.15,2572806,2093332729,955,673.05,78795,INE002A01018,15-05-13,2023-03-25T07:18:19.345Z,2023-03-25T07:18:19.345Z,0,,813.64,15-May-13,,821.3287746,814.9421498,6.386624822,4.285567812,811.56,24.25435718,860.0687144,763.0512856,,,,,,
14-05-13,641ea0313d38840007c5ccc0,RELIANCE,EQ,N,809,795.6,800.55,798.15,798.8,803,2017950,1620984023,955,673.05,66193,INE002A01018,14-05-13,2023-03-25T07:18:09.271Z,2023-03-25T07:18:09.271Z,0,,803.28,14-May-13,,817.7628093,813.6982868,4.064522444,4.241358739,812.3875,23.44729181,859.2820836,765.4929164,14-05-13,798.15,Sell,818.75,-2.516030534,0.266047067
13-05-13,641ea0274438f60007b4ded8,RELIANCE,EQ,N,825.5,798.8,813.35,803,803,814.1,2077188,1687907452,955,673.05,64524,INE002A01018,13-05-13,2023-03-25T07:17:59.160Z,2023-03-25T07:17:59.160Z,0,,812.59,13-May-13,,815.4916079,812.9058211,2.585786708,3.910244332,813.8525,21.7572884,857.3670768,770.3379232,,,,,,
11-05-13,641ea01d5510ab0007ed124f,RELIANCE,EQ,N,814.9,812,813.4,814.1,813.8,812.95,111054,90374422.1,955,673.05,3338,INE002A01018,11-05-13,2023-03-25T07:17:49.048Z,2023-03-25T07:17:49.048Z,0,,813.79,11-May-13,,815.2775143,812.9942788,2.283235499,3.584842566,814.31,21.6562049,857.6224098,770.9975902,,,,,,
01-07-13,641ea1886e7d520007c6e168,RELIANCE,EQ,N,888,855.65,862,885.7,887.2,862.6,4685396,4117230844,955,682.35,118061,INE002A01018,01-07-13,2023-03-25T07:23:52.468Z,2023-03-25T07:23:52.468Z,0,,878.74,01-Jul-13,,826.1117429,818.3798878,7.731855087,4.41424507,818.915,26.312235,871.53947,766.29053,01-07-13,885.7,Buy,885.7,10.96911608,11.23516315
01-07-13,641ea1886e7d520007c6e168,RELIANCE,EQ,N,888,855.65,862,885.7,887.2,862.6,4685396,4117230844,955,682.35,118061,INE002A01018,01-07-13,2023-03-25T07:23:52.468Z,2023-03-25T07:23:52.468Z,0,,878.74,01-Jul-13,,826.1117429,818.3798878,7.731855087,4.41424507,818.915,26.312235,871.53947,766.29053,01-07-13,885.7,Sell,885.7,0,11.23516315
28-06-13,641ea17e25e375000786d2ec,RELIANCE,EQ,N,873,846,869.5,862.6,860.45,830,11002553,9450523201,955,682.35,230821,INE002A01018,28-06-13,2023-03-25T07:23:42.401Z,2023-03-25T07:23:42.401Z,0,,858.94,28-Jun-13,,831.7253209,821.6554517,10.06986924,5.545369903,821.945,27.71374778,877.3724956,766.5175044,,,,,,
27-06-13,641ea1746e7d520007c6da96,RELIANCE,EQ,N,836.95,814.4,816.5,830,829.35,803.6,5886358,4865800992,955,682.35,140987,INE002A01018,27-06-13,2023-03-25T07:23:32.324Z,2023-03-25T07:23:32.324Z,0,,826.62,27-Jun-13,,831.4598869,822.2735664,9.186320559,6.273560034,824.435,25.94652446,876.3280489,772.5419511,,,,,,
26-06-13,641ea16a3dfde30007cbf7ac,RELIANCE,EQ,N,814.45,801.1,809.45,803.6,803.5,803.8,3808494,3079950647,955,682.35,135269,INE002A01018,26-06-13,2023-03-25T07:23:22.200Z,2023-03-25T07:23:22.200Z,0,,808.71,26-Jun-13,,827.1737505,820.8903392,6.283411247,6.275530277,825.22,25.00335451,875.226709,775.213291,,,,,,
25-06-13,641ea16003c7b1000776264a,RELIANCE,EQ,N,819.9,795,799.7,803.8,802.15,792.65,4396198,3550210360,955,682.35,125381,INE002A01018,25-06-13,2023-03-25T07:23:12.118Z,2023-03-25T07:23:12.118Z,0,,807.56,25-Jun-13,,823.5777889,819.6243882,3.953400689,5.811104359,825.095,25.1089463,875.3128926,774.8771074,25-06-13,803.8,Sell,,,
24-06-13,641ea15525e375000786cc08,RELIANCE,EQ,N,796.15,778.5,790,792.65,796,792.85,3728564,2945325981,955,682.35,89157,INE002A01018,24-06-13,2023-03-25T07:23:01.995Z,2023-03-25T07:23:01.995Z,0,,789.94,24-Jun-13,,818.8196675,817.6262854,1.193382152,4.887559918,822.8875,25.95231901,874.792138,770.982862,,,,,,
21-06-13,641ea14bde5deb00074b9ab5,RELIANCE,EQ,N,810.35,783.6,799.9,792.85,792.8,798,4682806,3746200439,955,682.35,112187,INE002A01018,21-06-13,2023-03-25T07:22:51.923Z,2023-03-25T07:22:51.923Z,0,,799.99,21-Jun-13,,814.824334,815.791005,-0.966670913,3.716713752,820.135,26.07886369,872.2927274,767.9772726,,,,,,
20-06-13,641ea14155d8040007bfe477,RELIANCE,EQ,N,817.9,795,817.9,798,800.05,831.7,3982470,3203625780,955,682.35,89316,INE002A01018,20-06-13,2023-03-25T07:22:41.815Z,2023-03-25T07:22:41.815Z,0,,804.43,20-Jun-13,,812.235975,814.4731527,-2.237177778,2.525935446,817.865,25.92263337,869.7102667,766.0197333,,,,,,
19-06-13,641ea137353f0e0007d1b37a,RELIANCE,EQ,N,833.25,814.9,822,831.7,830,823.4,3961700,3267221973,955,682.35,112637,INE002A01018,19-06-13,2023-03-25T07:22:31.729Z,2023-03-25T07:22:31.729Z,0,,824.7,19-Jun-13,,815.2304403,815.7492155,-0.518775147,1.916993327,818.035,26.00568308,870.0463662,766.0236338,,,,,,
18-06-13,641ea12d2c03d700070206be,RELIANCE,EQ,N,837.5,817.45,823.7,823.4,820.1,825.55,3579236,2964284343,955,682.35,96881,INE002A01018,18-06-13,2023-03-25T07:22:21.621Z,2023-03-25T07:22:21.621Z,0,,828.19,18-Jun-13,,816.4872957,816.3159403,0.171355406,1.567865743,819.8825,24.93414629,869.7507926,770.0142074,,,,,,
17-06-13,641ea123713bb70007c8947b,RELIANCE,EQ,N,827.9,811.1,815.5,825.55,825,814.65,2534907,2081023669,955,682.35,70468,INE002A01018,17-06-13,2023-03-25T07:22:11.525Z,2023-03-25T07:22:11.525Z,0,,820.95,17-Jun-13,,817.8815579,816.9999447,0.881613185,1.430615231,821.9375,23.51339974,868.9642995,774.9107005,,,,,,
14-06-13,641ea119adde0b0007cf5e5a,RELIANCE,EQ,N,819.85,796.1,796.2,814.65,816.55,789.8,4017490,3251143014,955,682.35,92478,INE002A01018,14-06-13,2023-03-25T07:22:01.443Z,2023-03-25T07:22:01.443Z,0,,809.25,14-Jun-13,,817.3843951,816.8258747,0.558520411,1.256196267,821.7325,23.56047803,868.8534561,774.6115439,,,,,,
13-06-13,641ea10f03c7b10007761f68,RELIANCE,EQ,N,792.9,780.55,783,789.8,791.3,790.8,2223263,1750284424,955,682.35,56095,INE002A01018,13-06-13,2023-03-25T07:21:51.357Z,2023-03-25T07:21:51.357Z,0,,787.26,13-Jun-13,,813.140642,814.8239581,-1.68331604,0.668293806,819.7925,24.54220465,868.8769093,770.7080907,,,,,,
12-06-13,641ea1056e7d520007c6d3c8,RELIANCE,EQ,N,797.5,782.2,783.05,790.8,791.45,785.6,2920051,2307283274,955,682.35,71199,INE002A01018,12-06-13,2023-03-25T07:21:41.256Z,2023-03-25T07:21:41.256Z,0,,790.15,12-Jun-13,,809.7036202,813.0444056,-3.340785441,-0.133522044,817.775,25.20885653,868.1927131,767.3572869,,,,,,
11-06-13,641ea0fb353f0e0007d1acc7,RELIANCE,EQ,N,791.5,775.3,783.5,785.6,786,789.35,3026936,2375370241,955,682.35,99272,INE002A01018,11-06-13,2023-03-25T07:21:31.174Z,2023-03-25T07:21:31.174Z,0,,784.74,11-Jun-13,,805.9953709,811.0114867,-5.016115765,-1.110040788,815.28,25.82409829,866.9281966,763.6318034,,,,,,
10-06-13,641ea0f13d38840007c5e1c6,RELIANCE,EQ,N,795.5,782,789,789.35,792,783.6,2597020,2048923498,955,682.35,94795,INE002A01018,10-06-13,2023-03-25T07:21:21.062Z,2023-03-25T07:21:21.062Z,0,,788.95,10-Jun-13,,803.4345446,809.4069321,-5.972387492,-2.082510129,812.715,25.71906982,864.1531396,761.2768604,,,,,,
07-06-13,641ea0e63d38840007c5dad5,RELIANCE,EQ,N,802,781,794.2,783.6,783.95,792,2153414,1706605682,955,673.4,70114,INE002A01018,07-06-13,2023-03-25T07:21:10.973Z,2023-03-25T07:21:10.973Z,0,,792.51,07-Jun-13,,800.3830762,807.4953075,-7.112231295,-3.088454362,810.945,26.4709021,863.8868042,758.0031958,,,,,,
